id,fkPreparazione,fkAlimento,quantita,fkTipoQuantita,note,dataInserimento,utenteInserimento,dataCancellazione,utenteCancellazione
3316,518,235.0,0.1,1,ALLERGENE,2023-05-24 12:10:52.837000,f.gallo,,
3317,544,163.0,80.0,1,,2023-05-24 17:14:31.790000,m.cannarozzo,,
3318,544,506.0,10.0,1,,2023-05-24 17:15:09.857000,m.cannarozzo,,
3319,544,647.0,30.0,1,,2023-05-24 17:15:31.800000,m.cannarozzo,,
3320,544,377.0,0.1,1,,2023-05-24 17:15:42.980000,m.cannarozzo,,
3321,544,451.0,10.0,1,,2023-05-24 17:16:13.447000,m.cannarozzo,,
3322,544,626.0,0.1,1,,2023-05-24 17:16:24.377000,m.cannarozzo,,
3323,544,574.0,0.1,1,,2023-05-24 17:16:41.047000,m.cannarozzo,,
3324,545,163.0,80.0,1,,2023-05-24 17:57:13.250000,m.cannarozzo,,
3325,545,506.0,10.0,1,ALLERGENE,2023-05-24 18:00:23.327000,m.cannarozzo,,
3326,545,687.0,0.1,1,,2023-05-24 17:57:41.623000,m.cannarozzo,,
3327,545,647.0,30.0,1,ALLERGENJE,2023-05-24 18:00:13.203000,m.cannarozzo,,
3328,545,451.0,0.1,1,,2023-05-24 17:59:08.707000,m.cannarozzo,,
3329,546,163.0,80.0,1,,2023-05-24 18:34:21.240000,m.cannarozzo,,
3330,546,506.0,10.0,1,,2023-05-24 18:34:57.127000,m.cannarozzo,,
3331,546,687.0,0.1,1,,2023-05-24 18:35:15.250000,m.cannarozzo,,
3332,546,647.0,30.0,1,,2023-05-24 18:35:31.147000,m.cannarozzo,,
3333,313,8.0,0.1,1,,2023-05-25 09:27:39.023000,f.gallo,2023-05-25 09:27:48.833000,f.gallo
3334,313,804.0,0.1,1,,2023-11-09 09:10:19.720000,v.giurdanella,2024-01-29 10:39:11.997000,f.gallo
3335,37,105.0,5.0,1,ALLERGENE,2024-01-25 10:02:23.700000,f.gallo,,
3336,374,565.0,5.0,1,,2023-06-14 11:14:22.970000,f.gallo,,
3337,315,451.0,3.0,1,,2023-06-16 10:01:55.030000,f.gallo,2024-04-24 16:00:29.863000,s.diberti
3338,315,626.0,0.1,1,,2023-06-16 10:02:04.587000,f.gallo,,
3339,315,561.0,0.1,1,,2023-06-16 10:10:31.993000,f.gallo,2024-04-24 16:00:51.997000,s.diberti
3340,549,163.0,100.0,1,,2023-06-21 08:15:30.507000,f.gallo,,
3341,549,451.0,3.0,1,,2023-06-21 08:15:43.737000,f.gallo,,
3342,549,687.0,10.0,1,,2023-06-21 08:15:58.080000,f.gallo,,
3343,549,530.0,0.1,1,,2023-06-21 08:16:09.957000,f.gallo,,
3344,549,634.0,0.1,1,,2023-06-21 08:16:16.780000,f.gallo,,
3345,549,655.0,15.0,1,ALLERGENE,2023-06-21 08:16:40.637000,f.gallo,,
3346,549,567.0,0.1,1,,2023-06-21 08:16:57.597000,f.gallo,,
3347,516,8.0,0.1,1,,2023-07-07 11:20:30.617000,m.cannarozzo,,
3348,516,574.0,0.1,1,,2023-07-07 11:20:47.537000,m.cannarozzo,,
3349,516,530.0,0.1,1,,2023-07-07 11:21:05.193000,m.cannarozzo,,
3350,521,8.0,0.1,1,,2023-07-07 11:21:43.337000,m.cannarozzo,,
3351,541,8.0,0.1,1,,2023-07-07 11:23:09.043000,m.cannarozzo,,
3352,541,574.0,0.1,1,,2023-07-07 11:23:22.477000,m.cannarozzo,,
3353,447,8.0,0.1,1,,2023-07-07 11:24:05.443000,m.cannarozzo,,
3354,447,574.0,0.1,1,,2023-07-07 11:24:19.593000,m.cannarozzo,,
3355,467,8.0,0.1,1,,2023-07-07 11:25:18.017000,m.cannarozzo,,
3356,439,500.0,0.1,1,ALLERGENE,2023-07-20 08:35:28.873000,f.gallo,,
3357,439,356.0,0.1,1,ALLERGENE,2023-07-20 08:35:59.037000,f.gallo,,
3359,441,502.0,0.1,1,ALLERGENE,2023-07-20 08:38:20.290000,f.gallo,,
3361,259,105.0,0.1,1,ALLERGENE,2023-07-20 08:43:18.133000,f.gallo,,
3362,259,757.0,0.1,1,ALLERGENE,2023-07-20 08:43:32.880000,f.gallo,,
3363,259,502.0,0.1,1,ALLERGENE,2023-07-20 08:44:14.717000,f.gallo,2024-04-24 15:32:35.633000,s.diberti
3364,289,531.0,40.0,1,,2023-08-16 10:35:38.503000,m.cannarozzo,,
3365,550,608.0,50.0,1,,2023-08-16 10:47:22.170000,m.cannarozzo,,
3366,550,313.0,10.0,1,ALLERGENE,2023-08-16 10:48:21.737000,m.cannarozzo,,
3367,550,560.0,10.0,1,ALLERGENE,2023-08-16 10:48:30.643000,m.cannarozzo,,
3368,550,791.0,10.0,1,ALLERGENE,2023-08-16 10:48:52.863000,m.cannarozzo,,
3369,550,652.0,10.0,1,ALLERGENE,2023-08-16 10:49:16.477000,m.cannarozzo,,
3370,550,545.0,10.0,1,,2023-08-16 10:49:35.053000,m.cannarozzo,,
3371,550,561.0,20.0,1,,2023-08-16 10:49:53.663000,m.cannarozzo,,
3372,550,783.0,3.0,1,,2024-01-29 11:32:35.257000,f.gallo,,
3373,550,532.0,10.0,1,,2023-08-16 10:50:42.537000,m.cannarozzo,,
3374,550,451.0,4.0,1,,2023-08-16 10:51:04.383000,m.cannarozzo,,
3375,550,626.0,0.1,1,,2023-08-16 10:51:16.033000,m.cannarozzo,,
3376,550,530.0,0.1,1,,2023-08-16 10:51:32.413000,m.cannarozzo,2024-01-29 11:32:44.280000,f.gallo
3377,550,188.0,5.0,1,,2024-01-29 11:32:18.200000,f.gallo,,
3378,550,574.0,0.1,1,,2023-08-16 10:51:59.117000,m.cannarozzo,,
3379,555,837.0,60.0,1,,2023-08-21 10:43:19.897000,f.gallo,,
3380,552,837.0,120.0,1,,2024-01-29 10:30:41.713000,f.gallo,,
3381,552,788.0,30.0,1,,2024-01-29 10:34:22.157000,f.gallo,,
3382,552,532.0,30.0,1,,2024-01-29 10:34:29.187000,f.gallo,,
3383,552,412.0,30.0,1,,2024-01-29 10:34:09.907000,f.gallo,,
3384,552,188.0,5.0,1,,2024-01-29 10:31:15.897000,f.gallo,,
3385,552,562.0,5.0,1,,2023-08-21 10:45:36.380000,f.gallo,2024-01-29 10:33:26.187000,f.gallo
3386,552,57.0,0.1,1,,2023-08-21 10:45:46.640000,f.gallo,,
3387,552,574.0,0.1,1,,2023-08-21 10:45:58.977000,f.gallo,,
3388,552,451.0,10.0,1,,2024-01-29 10:33:49.210000,f.gallo,,
3389,552,626.0,0.1,1,,2023-08-21 10:46:21.107000,f.gallo,,
3390,552,529.0,0.1,1,,2023-08-21 10:46:29.373000,f.gallo,,
3391,552,530.0,0.1,1,,2023-08-21 10:46:38.970000,f.gallo,2024-01-29 10:28:01.767000,f.gallo
3392,552,803.0,0.1,1,,2023-08-21 10:46:49.130000,f.gallo,2024-01-29 10:27:52.783000,f.gallo
3393,552,647.0,0.1,1,ALLERGENE,2023-08-21 10:47:33.297000,f.gallo,2024-01-29 10:27:57.600000,f.gallo
3394,553,425.0,100.0,1,ALLERGENE,2023-08-21 10:51:45.257000,f.gallo,,
3395,553,451.0,0.1,1,,2023-08-21 10:51:59.607000,f.gallo,,
3396,553,647.0,0.1,1,ALLERGENE,2023-08-21 10:52:15.960000,f.gallo,,
3397,553,462.0,0.1,1,,2023-08-21 10:52:28.093000,f.gallo,,
3398,553,133.0,0.1,1,,2023-08-21 10:52:39.047000,f.gallo,,
3399,553,467.0,0.1,1,,2023-08-21 10:52:49.583000,f.gallo,,
3400,553,574.0,0.1,1,,2023-08-21 10:53:02.570000,f.gallo,,
3401,553,562.0,0.1,1,,2023-08-21 10:53:44.437000,f.gallo,,
3402,553,8.0,0.1,1,,2023-08-21 10:54:31.117000,f.gallo,,
3403,523,831.0,80.0,1,,2023-08-21 16:56:19.260000,m.cannarozzo,,
3405,523,500.0,20.0,1,,2023-08-21 17:05:11.303000,m.cannarozzo,,
3406,523,783.0,0.1,1,,2023-08-21 17:05:34.413000,m.cannarozzo,,
3407,523,626.0,0.1,1,,2023-08-21 17:05:43.527000,m.cannarozzo,,
3408,526,831.0,80.0,1,,2023-08-21 17:06:18.403000,m.cannarozzo,,
3409,526,500.0,20.0,1,,2023-08-21 17:06:35.420000,m.cannarozzo,,
3411,526,783.0,0.1,1,,2023-08-21 17:06:56.747000,m.cannarozzo,,
3412,526,626.0,0.1,1,,2023-08-21 17:07:04.157000,m.cannarozzo,,
3413,531,831.0,80.0,1,,2023-08-21 17:11:56.303000,m.cannarozzo,,
3415,531,788.0,20.0,1,,2023-08-21 17:44:58.353000,m.cannarozzo,,
3416,531,146.0,20.0,1,,2023-08-21 17:45:11.790000,m.cannarozzo,,
3417,524,831.0,80.0,1,,2023-08-21 17:46:46.720000,m.cannarozzo,,
3418,524,832.0,80.0,1,ALLERGENE,2023-08-21 17:48:17.640000,m.cannarozzo,,
3419,524,133.0,0.1,1,ALLERGENE,2023-08-21 17:48:29.427000,m.cannarozzo,,
3420,524,1.0,0.1,1,ALLERGENE,2023-08-21 17:48:09.513000,m.cannarozzo,,
3421,524,8.0,0.1,1,,2023-08-21 18:57:59.830000,m.cannarozzo,,
3422,524,757.0,0.1,1,ALLERGENE,2023-08-21 18:58:24.450000,m.cannarozzo,,
3423,519,511.0,80.0,1,,2023-08-21 18:59:32.160000,m.cannarozzo,,
3424,519,832.0,80.0,1,,2023-08-21 18:59:48.820000,m.cannarozzo,,
3425,519,133.0,1.0,1,ALLERGENE,2024-05-03 15:26:40.763000,v.giurdanella,,
3426,519,1.0,1.0,1,ALLERGENE,2024-05-03 15:26:44.343000,v.giurdanella,,
3427,519,8.0,0.1,1,,2023-08-21 19:00:39.100000,m.cannarozzo,,
3428,519,451.0,10.0,1,,2024-05-03 15:26:29.267000,v.giurdanella,,
3429,494,492.0,0.1,1,ALLERGENE,2023-09-26 08:22:52.873000,f.gallo,2024-01-29 11:50:57.293000,f.gallo
3430,494,574.0,0.1,1,,2023-09-26 08:23:01.753000,f.gallo,2024-01-29 11:51:03.120000,f.gallo
3431,117,574.0,0.1,1,,2023-09-26 09:11:47.330000,f.gallo,,
3432,117,451.0,0.1,1,,2023-09-26 09:12:14.613000,f.gallo,,
3433,117,529.0,0.1,1,,2023-09-26 09:12:23.647000,f.gallo,,
3434,117,8.0,0.1,1,,2023-09-26 09:12:35.450000,f.gallo,,
3436,117,757.0,0.1,1,ALLERGENE,2023-09-26 09:13:40.287000,f.gallo,,
3437,567,792.0,60.0,1,,2023-10-11 10:19:10.417000,m.cannarozzo,,
3438,567,161.0,120.0,1,,2023-10-11 10:19:32.383000,m.cannarozzo,,
3439,567,518.0,20.0,1,,2023-10-11 10:19:50.377000,m.cannarozzo,,
3440,567,572.0,0.1,1,,2023-10-11 10:20:02.813000,m.cannarozzo,,
3441,567,451.0,5.0,1,,2023-10-11 10:20:35.053000,m.cannarozzo,,
3442,567,626.0,0.1,1,,2023-10-11 10:21:05.477000,m.cannarozzo,,
3443,567,529.0,0.1,1,,2023-10-11 10:21:14.373000,m.cannarozzo,,
3444,567,836.0,0.1,1,,2023-10-11 10:21:26.023000,m.cannarozzo,,
3445,567,494.0,15.0,1,ALLERGENE,2023-10-11 10:27:01.857000,m.cannarozzo,,
3446,570,608.0,50.0,1,,2023-10-13 13:28:42.213000,m.cannarozzo,,
3447,570,545.0,20.0,1,,2023-10-13 13:28:57.233000,m.cannarozzo,,
3448,570,572.0,10.0,1,,2023-10-13 13:29:12.517000,m.cannarozzo,,
3449,570,146.0,30.0,1,,2023-10-13 13:29:28.620000,m.cannarozzo,,
3450,570,518.0,100.0,1,,2023-10-13 13:29:42.627000,m.cannarozzo,,
3452,570,566.0,0.1,1,,2023-10-13 13:30:11.933000,m.cannarozzo,,
3453,570,789.0,0.1,1,,2023-10-13 13:30:24.413000,m.cannarozzo,,
3454,570,451.0,0.1,1,,2023-10-13 13:30:42.323000,m.cannarozzo,,
3455,536,785.0,0.1,1,,2023-10-19 12:01:16.467000,f.gallo,,
3456,536,572.0,0.1,1,,2023-10-19 12:01:25.170000,f.gallo,,
3457,536,626.0,0.1,1,,2023-10-19 12:01:35.963000,f.gallo,,
3458,572,518.0,100.0,1,,2023-10-24 14:10:39.590000,m.cannarozzo,,
3459,572,794.0,25.0,1,,2023-10-24 14:11:07.803000,m.cannarozzo,,
3460,572,576.0,50.0,1,,2023-10-24 14:11:31.840000,m.cannarozzo,,
3461,572,506.0,25.0,1,,2023-10-24 14:12:20.177000,m.cannarozzo,,
3462,572,626.0,0.1,1,,2023-10-24 14:12:33.187000,m.cannarozzo,,
3463,572,441.0,0.1,1,,2023-10-24 14:12:44.277000,m.cannarozzo,,
3464,572,529.0,0.1,1,,2023-10-24 14:12:52.020000,m.cannarozzo,,
3465,572,105.0,0.1,1,,2023-10-24 14:13:08.500000,m.cannarozzo,,
3466,572,355.0,0.1,1,,2023-10-24 14:13:33.817000,m.cannarozzo,,
3467,573,576.0,40.0,1,,2023-10-30 07:42:59.537000,m.cannarozzo,,
3468,573,667.0,30.0,1,,2023-10-30 07:43:14.497000,m.cannarozzo,,
3469,573,530.0,0.1,1,,2023-10-30 07:43:29.607000,m.cannarozzo,,
3470,573,8.0,0.1,1,,2023-10-30 07:43:38.807000,m.cannarozzo,,
3471,573,451.0,20.0,1,,2023-10-30 07:43:54.547000,m.cannarozzo,,
3472,573,291.0,30.0,1,,2023-10-30 07:44:09.640000,m.cannarozzo,,
3473,573,105.0,10.0,1,,2023-10-30 07:44:25.030000,m.cannarozzo,,
3474,573,441.0,0.1,1,,2023-10-30 07:44:39.063000,m.cannarozzo,,
3475,573,355.0,20.0,1,,2023-10-30 07:44:58.623000,m.cannarozzo,,
3476,573,506.0,10.0,1,,2023-10-30 07:45:17.110000,m.cannarozzo,,
3477,561,157.0,150.0,1,,2023-10-30 07:46:57.650000,m.cannarozzo,,
3478,561,744.0,50.0,1,,2023-10-30 07:47:39.273000,m.cannarozzo,,
3479,561,506.0,20.0,1,,2023-10-30 07:47:54.623000,m.cannarozzo,,
3480,561,626.0,0.1,1,,2023-10-30 07:48:02.127000,m.cannarozzo,,
3481,561,529.0,0.1,1,,2023-10-30 07:48:08.973000,m.cannarozzo,,
3482,560,511.0,80.0,1,,2023-10-30 07:49:06.937000,m.cannarozzo,,
3483,560,157.0,60.0,1,,2023-10-30 07:49:23.467000,m.cannarozzo,,
3484,560,451.0,20.0,1,,2023-10-30 07:49:38.083000,m.cannarozzo,,
3485,560,626.0,0.1,1,,2023-10-30 07:49:49.700000,m.cannarozzo,,
3486,560,1.0,0.1,1,,2023-10-30 07:50:11.157000,m.cannarozzo,,
3487,560,8.0,0.1,1,,2023-10-30 07:50:18.310000,m.cannarozzo,,
3488,547,650.0,30.0,1,ALLERGENE,2024-01-25 11:06:51.237000,f.gallo,,
3489,547,789.0,0.1,1,ALLERGENE,2023-11-09 08:52:39.837000,v.giurdanella,,
3490,547,451.0,15.0,1,,2023-11-06 12:04:03.183000,m.cannarozzo,,
3491,547,626.0,0.1,1,,2023-11-06 12:04:13.157000,m.cannarozzo,,
3492,547,412.0,40.0,1,,2023-11-06 12:04:28.070000,m.cannarozzo,,
3493,547,788.0,40.0,1,,2023-11-06 12:04:55.017000,m.cannarozzo,,
3494,547,146.0,40.0,1,,2023-11-06 12:06:04.767000,m.cannarozzo,,
3495,547,531.0,40.0,1,,2023-11-06 12:06:21.723000,m.cannarozzo,,
3496,547,188.0,25.0,1,,2023-11-06 12:06:36.217000,m.cannarozzo,,
3497,547,542.0,25.0,1,,2023-11-06 12:06:50.420000,m.cannarozzo,,
3498,547,530.0,0.1,1,,2023-11-06 12:07:02.937000,m.cannarozzo,,
3499,547,162.0,25.0,1,,2023-11-06 12:07:18.697000,m.cannarozzo,,
3500,559,831.0,80.0,1,,2023-11-06 12:12:45.233000,m.cannarozzo,,
3501,559,157.0,60.0,1,,2023-11-06 12:12:58.657000,m.cannarozzo,,
3502,559,451.0,20.0,1,,2023-11-06 12:13:19.220000,m.cannarozzo,,
3503,559,626.0,0.1,1,,2023-11-06 12:13:31.087000,m.cannarozzo,,
3504,559,3.0,0.1,1,ALLERGENE,2023-11-06 12:13:49.830000,m.cannarozzo,,
3505,559,8.0,0.1,1,,2023-11-06 12:14:17.723000,m.cannarozzo,,
3506,529,831.0,80.0,1,,2023-11-06 12:15:50.873000,m.cannarozzo,,
3507,529,788.0,40.0,1,,2023-11-06 12:16:14.120000,m.cannarozzo,,
3508,529,545.0,30.0,1,,2023-11-06 12:16:25.447000,m.cannarozzo,,
3509,529,188.0,10.0,1,,2023-11-06 12:16:40.430000,m.cannarozzo,,
3510,529,451.0,20.0,1,,2023-11-06 12:16:55.270000,m.cannarozzo,,
3511,529,626.0,0.1,1,,2023-11-06 12:17:02.737000,m.cannarozzo,,
3512,568,512.0,80.0,1,ALLERGENE,2023-11-06 12:26:15.760000,m.cannarozzo,,
3513,568,157.0,30.0,1,,2023-11-06 12:23:38.273000,m.cannarozzo,,
3514,568,146.0,20.0,1,,2023-11-06 12:23:50.630000,m.cannarozzo,,
3515,568,572.0,0.1,1,,2023-11-06 12:24:13.063000,m.cannarozzo,,
3516,568,188.0,15.0,1,,2023-11-06 12:24:31.907000,m.cannarozzo,,
3517,568,788.0,30.0,1,,2023-11-06 12:24:49.283000,m.cannarozzo,,
3518,568,531.0,10.0,1,,2023-11-06 12:25:06.160000,m.cannarozzo,,
3519,568,545.0,15.0,1,,2023-11-06 12:25:21.690000,m.cannarozzo,,
3520,568,451.0,20.0,1,,2023-11-06 12:25:48.467000,m.cannarozzo,,
3521,568,626.0,0.1,1,,2023-11-06 12:25:59.207000,m.cannarozzo,,
3522,530,511.0,80.0,1,,2023-11-06 12:30:33.290000,m.cannarozzo,,
3523,530,768.0,40.0,1,,2024-04-24 15:51:24.133000,s.diberti,,
3524,530,545.0,20.0,1,,2023-11-06 12:31:48.347000,m.cannarozzo,2024-04-24 15:48:51.373000,s.diberti
3525,530,146.0,20.0,1,,2023-11-06 12:32:03.420000,m.cannarozzo,2024-04-24 15:50:13.833000,s.diberti
3526,514,511.0,80.0,1,ALLERGENE,2023-11-07 12:16:43.523000,m.cannarozzo,,
3527,514,788.0,80.0,1,,2023-11-07 12:16:29.560000,m.cannarozzo,,
3528,514,479.0,10.0,1,,2023-11-07 12:17:04.893000,m.cannarozzo,,
3529,514,626.0,0.1,1,,2023-11-07 12:17:12.973000,m.cannarozzo,,
3530,514,529.0,0.1,1,,2023-11-07 12:17:21.117000,m.cannarozzo,,
3531,562,608.0,80.0,1,,2023-11-07 12:19:03.747000,m.cannarozzo,,
3532,562,545.0,50.0,1,,2023-11-07 12:20:31.810000,m.cannarozzo,,
3533,562,188.0,10.0,1,,2023-11-07 12:20:45.653000,m.cannarozzo,,
3534,562,506.0,20.0,1,,2023-11-07 12:21:33.797000,m.cannarozzo,,
3535,562,757.0,10.0,1,ALLERGENE,2023-11-07 12:21:44.713000,m.cannarozzo,,
3536,562,626.0,0.1,1,,2023-11-07 12:21:57.573000,m.cannarozzo,,
3537,495,518.0,100.0,1,,2023-11-07 12:25:02.550000,m.cannarozzo,,
3538,495,161.0,50.0,1,,2023-11-07 12:25:28.530000,m.cannarozzo,,
3539,495,789.0,0.1,1,,2023-11-07 12:25:40.373000,m.cannarozzo,,
3540,495,626.0,0.1,1,,2023-11-07 12:25:50.013000,m.cannarozzo,,
3541,495,451.0,10.0,1,,2023-11-07 12:26:04.050000,m.cannarozzo,,
3542,492,166.0,50.0,1,,2023-11-07 12:27:14.557000,m.cannarozzo,,
3543,492,162.0,50.0,1,,2023-11-07 12:28:10.637000,m.cannarozzo,,
3544,492,239.0,30.0,1,,2023-11-07 12:28:23.080000,m.cannarozzo,,
3545,492,372.0,30.0,1,,2023-11-07 12:28:40.130000,m.cannarozzo,,
3546,492,789.0,0.1,1,,2023-11-07 12:28:52.610000,m.cannarozzo,,
3547,492,626.0,0.1,1,,2023-11-07 12:28:59.653000,m.cannarozzo,,
3548,492,451.0,10.0,1,,2023-11-07 12:29:13.687000,m.cannarozzo,,
3549,564,161.0,100.0,1,,2023-11-07 12:30:51.990000,m.cannarozzo,,
3550,564,789.0,0.1,1,,2023-11-07 12:30:59.607000,m.cannarozzo,,
3551,564,626.0,0.1,1,,2023-11-07 12:31:05.973000,m.cannarozzo,,
3552,564,451.0,10.0,1,,2023-11-07 12:31:17.167000,m.cannarozzo,,
3553,564,494.0,30.0,1,ALLERGENE,2023-11-07 12:32:12.703000,m.cannarozzo,,
3554,558,608.0,0.1,1,,2023-11-07 12:34:14.507000,m.cannarozzo,,
3555,558,545.0,30.0,1,,2023-11-07 12:34:28.843000,m.cannarozzo,,
3556,558,518.0,50.0,1,,2023-11-07 12:34:40.500000,m.cannarozzo,,
3557,558,451.0,10.0,1,,2023-11-07 12:34:58.477000,m.cannarozzo,,
3558,558,789.0,0.1,1,,2023-11-07 12:35:07.417000,m.cannarozzo,,
3559,558,626.0,0.1,1,,2023-11-07 12:35:14.117000,m.cannarozzo,,
3560,488,205.0,100.0,1,,2023-11-07 13:58:49.313000,m.cannarozzo,,
3561,488,373.0,60.0,1,,2023-11-07 13:59:07.377000,m.cannarozzo,,
3563,534,146.0,50.0,1,,2023-11-08 11:58:47.847000,m.cannarozzo,,
3564,534,601.0,50.0,1,,2023-11-08 11:59:03.920000,m.cannarozzo,,
3565,534,794.0,40.0,1,,2023-11-08 11:59:17.790000,m.cannarozzo,,
3566,534,506.0,5.0,1,,2024-04-24 15:59:02.903000,i.capizzi,,
3567,534,626.0,0.5,1,,2024-04-24 15:59:07.597000,i.capizzi,,
3568,534,529.0,0.1,1,,2023-11-08 11:59:53.943000,m.cannarozzo,,
3569,534,451.0,10.0,1,,2024-04-24 15:58:57.587000,i.capizzi,,
3570,534,502.0,0.1,1,,2023-11-08 12:13:27.067000,m.cannarozzo,2024-04-24 15:58:48.057000,i.capizzi
3571,534,355.0,0.1,1,,2023-11-08 12:13:44.733000,m.cannarozzo,2024-04-24 15:58:51.377000,i.capizzi
3572,57,754.0,30.0,1,,2023-11-10 12:25:33.893000,m.cannarozzo,,
3573,386,754.0,30.0,1,,2023-11-10 12:26:47.983000,m.cannarozzo,,
3574,241,754.0,30.0,1,,2023-11-10 12:27:26.307000,m.cannarozzo,,
3575,312,754.0,30.0,1,,2023-11-10 12:27:59.047000,m.cannarozzo,,
3576,411,754.0,30.0,1,,2023-11-10 12:28:58.253000,m.cannarozzo,,
3577,299,754.0,30.0,1,,2023-11-10 12:33:46.557000,m.cannarozzo,,
3578,548,412.0,110.0,1,,2023-11-10 12:34:45.343000,m.cannarozzo,,
3579,548,754.0,30.0,1,,2023-11-10 12:35:07.310000,m.cannarozzo,,
3580,548,518.0,30.0,1,,2023-11-10 12:35:18.940000,m.cannarozzo,,
3582,548,794.0,20.0,1,allergene,2023-11-10 12:38:37.903000,m.cannarozzo,,
3583,548,836.0,0.1,1,,2023-11-10 12:36:16.017000,m.cannarozzo,,
3584,548,626.0,0.1,1,,2023-11-10 12:36:24.043000,m.cannarozzo,,
3585,548,356.0,0.1,1,allergene,2023-11-10 12:38:48.130000,m.cannarozzo,,
3586,548,254.0,0.1,1,allergene,2023-11-10 12:38:55.320000,m.cannarozzo,,
3587,548,506.0,0.1,1,allergene,2023-11-10 12:39:03.950000,m.cannarozzo,,
3588,548,162.0,0.1,1,,2023-11-10 12:39:32.827000,m.cannarozzo,,
3589,548,451.0,0.1,1,,2023-11-10 12:39:42.313000,m.cannarozzo,,
3590,548,566.0,0.1,1,,2023-11-10 12:40:08.567000,m.cannarozzo,,
3591,522,601.0,60.0,1,,2024-04-29 15:44:40.227000,s.diberti,,
3592,522,794.0,50.0,1,,2023-11-13 18:16:35.183000,m.cannarozzo,,
3593,522,506.0,10.0,1,,2023-11-13 18:16:49.907000,m.cannarozzo,,
3594,522,626.0,1.0,1,,2024-04-29 15:44:19.677000,s.diberti,,
3595,522,529.0,0.1,1,,2023-11-13 18:17:07.583000,m.cannarozzo,,
3596,522,788.0,60.0,1,,2024-04-29 15:44:46.807000,s.diberti,,
3597,551,146.0,50.0,1,,2023-11-13 18:19:05.273000,m.cannarozzo,,
3598,551,572.0,30.0,1,,2023-11-13 18:19:21.397000,m.cannarozzo,,
3599,551,518.0,50.0,1,,2023-11-13 18:19:34.013000,m.cannarozzo,,
3600,551,794.0,30.0,1,,2023-11-13 18:19:54.583000,m.cannarozzo,,
3601,551,506.0,10.0,1,,2023-11-13 18:20:09.950000,m.cannarozzo,,
3602,551,626.0,0.1,1,,2023-11-13 18:20:17.507000,m.cannarozzo,,
3603,551,529.0,0.1,1,,2023-11-13 18:20:24.980000,m.cannarozzo,,
3604,551,667.0,30.0,1,,2023-11-13 18:20:56.713000,m.cannarozzo,,
3605,571,754.0,150.0,1,,2023-11-13 18:54:10.597000,m.cannarozzo,,
3607,571,451.0,20.0,1,,2023-11-13 18:54:57.633000,m.cannarozzo,,
3608,569,810.0,150.0,1,,2023-11-13 18:56:08.790000,m.cannarozzo,,
3609,569,451.0,20.0,1,,2023-11-13 18:56:20.450000,m.cannarozzo,,
3610,569,836.0,0.1,1,,2023-11-13 18:56:34.137000,m.cannarozzo,,
3611,569,757.0,0.1,1,allergene,2023-11-13 18:57:13.120000,m.cannarozzo,,
3612,569,529.0,0.1,1,,2023-11-13 18:57:22.187000,m.cannarozzo,,
3613,569,574.0,0.1,1,,2023-11-13 18:57:49.770000,m.cannarozzo,,
3614,471,701.0,130.0,1,,2023-11-13 19:00:46.103000,m.cannarozzo,,
3615,471,451.0,10.0,1,,2023-11-13 19:00:59.620000,m.cannarozzo,,
3616,471,626.0,0.1,1,,2023-11-13 19:01:05.733000,m.cannarozzo,,
3617,471,36.0,40.0,1,,2023-11-13 19:01:27.023000,m.cannarozzo,,
3618,471,37.0,5.0,1,,2023-11-13 19:01:44.320000,m.cannarozzo,,
3619,556,157.0,150.0,1,,2023-11-14 10:57:58.987000,m.cannarozzo,,
3620,556,744.0,50.0,1,,2023-11-14 10:58:28.657000,m.cannarozzo,,
3621,556,506.0,20.0,1,,2023-11-14 10:58:40.553000,m.cannarozzo,,
3622,556,626.0,0.1,1,,2023-11-14 10:58:50.130000,m.cannarozzo,,
3623,556,529.0,0.1,1,,2023-11-14 10:58:57.820000,m.cannarozzo,,
3624,556,451.0,10.0,1,,2023-11-14 10:59:09.943000,m.cannarozzo,,
3625,556,295.0,10.0,1,,2023-11-14 10:59:46.153000,m.cannarozzo,,
3626,556,356.0,10.0,1,,2023-11-14 11:00:05.527000,m.cannarozzo,,
3627,556,518.0,0.1,1,,2023-11-14 11:00:14.390000,m.cannarozzo,,
3628,493,655.0,100.0,1,allergene,2023-11-14 11:09:06.773000,m.cannarozzo,,
3629,493,162.0,60.0,1,,2023-11-14 11:03:01.413000,m.cannarozzo,,
3630,493,462.0,30.0,1,,2023-11-14 11:03:17.563000,m.cannarozzo,,
3631,493,188.0,10.0,1,,2023-11-14 11:03:33.000000,m.cannarozzo,,
3632,493,451.0,10.0,1,,2023-11-14 11:03:53.267000,m.cannarozzo,,
3633,493,626.0,0.1,1,,2023-11-14 11:04:06.303000,m.cannarozzo,,
3634,493,529.0,0.1,1,,2023-11-14 11:04:13.120000,m.cannarozzo,,
3635,493,836.0,0.1,1,,2023-11-14 11:04:22.267000,m.cannarozzo,,
3636,565,241.0,50.0,1,,2023-11-14 11:15:52.070000,m.cannarozzo,,
3637,565,163.0,50.0,1,,2023-11-14 11:16:07.123000,m.cannarozzo,,
3638,565,373.0,50.0,1,,2023-11-14 11:16:21.497000,m.cannarozzo,,
3641,565,451.0,10.0,1,,2023-11-14 11:17:24.157000,m.cannarozzo,,
3642,463,157.0,150.0,1,,2023-11-14 11:20:57.963000,m.cannarozzo,,
